title,rent,room,lease,city,area,community,position,decoration,space,face,floor,type,time,contacts,evaluate
龙华立省2000元福顺居近地铁，环境优美，拎包入住,2010,3室1厅1卫,付1押1,合租,龙华,福顺居,龙华,精装修,22.1平方米,朝东,低层(共26层),普通住宅,2019年6月12日,赖**,打败了71.6%的同城经纪人
首月0元住后亭华侨城四海云亭1000可短租押一付一管家服,1000,3室1厅1卫,付1押1,合租,宝安,华侨城四海云亭,沙井,精装修,18.4平方米,西北,低层(共21层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
首月0元住龙华优品建筑可短租高性价比大主卧等,1835,3室1厅1卫,付1押1,合租,龙华,优品建筑,龙华,精装修,13.7平方米,西南,低层(共17层),普通住宅,2019年6月12日,韩**,打败了74.2%的同城经纪人
租房立省4000元滢水山庄高层飘窗近地铁生活便利,960,3室1厅1卫,付1押1,合租,龙华,滢水山庄(一区),龙华,精装修,13.3平方米,朝东,高层(共21层),普通住宅,2019年6月12日,冉**,打败了91.1%的同城经纪人
租房立省4000元常兴统建楼家电齐全 拎包入住 急租急租,1581,3室1厅1卫,付1押1,合租,南山,常兴统建楼,南头,精装修,17.1平方米,东北,低层(共20层),普通住宅,2019年6月12日,陈**,打败了88%的同城经纪人
首月0元住坪洲海滨新村1195可短租押一付一管家服务,999,3室1厅1卫,付1押1,合租,宝安,海滨新村,固戍,精装修,15.4平方米,朝西,低层(共17层),普通住宅,2019年6月12日,张**,打败了77.2%的同城经纪人
租房立省4000元创富时代俊景园近地铁，环境优美，拎包入住,965,3室1厅1卫,付1押1,合租,宝安,创富时代俊景园,宝安机场,精装修,15.6平方米,朝北,低层(共18层),普通住宅,2019年6月12日,王**,打败了77.2%的同城经纪人
租房立省3000元星河锦居出门就是地铁 精装带家私,2550,3室1厅1卫,付1押1,合租,福田,星河锦居,沙尾,精装修,22.5平方米,朝北,低层(共26层),普通住宅,2019年6月11日,刘*,打败了68%的同城经纪人
房间干净整洁 室友容易相处 有钥匙方便看房民治,900,3室1厅1卫,付1押1,合租,龙华,莱蒙水榭春天一二三期,莱蒙水榭春天,精装修,12平方米,西北,高层(共19层),普通住宅,2019年6月12日,陆*,打败了71.6%的同城经纪人
家具齐全拎包入住 24热水 百兆网络不断线桃源村,1499,3室1厅1卫,付1押1,合租,南山,梅州大厦,桃源村,精装修,13.3平方米,西北,中层(共11层),普通住宅,2019年6月12日,张*,打败了74.2%的同城经纪人
租房立省4000元东富龙花园高层飘窗近地铁生活便利,2600,3室1厅1卫,付1押1,合租,龙华,东富龙花园,清湖,精装修,30.9平方米,朝南,中层(共20层),普通住宅,2019年6月12日,苟**,打败了68%的同城经纪人
租房立省3000元泊林花园全新家电给你个温馨的窝,1250,3室1厅1卫,付1押1,合租,罗湖,泊林花园,水贝,精装修,14.4平方米,朝东,高层(共19层),普通住宅,2019年6月10日,张**,打败了82.4%的同城经纪人
租房立省4000元耀荣园民水电 免中介 拎包入住,2405,3室1厅1卫,付1押1,合租,福田,耀荣园,香蜜湖,精装修,11.2平方米,西北,低层(共13层),普通住宅,2019年6月12日,王**,打败了71.6%的同城经纪人
莲丰大厦 高立减3000 紧邻地铁 家具全新,2200,3室1厅1卫,付1押1,合租,福田,莲丰大厦,彩田村,精装修,23平方米,朝南,低层(共25层),普通住宅,2019年6月12日,陈**,打败了84.3%的同城经纪人
租房立省4000元金地上塘道精装好房 先到先得  月付,2500,3室1厅1卫,付1押1,合租,龙华,金地上塘道(一期),龙华,精装修,23平方米,朝北,中层(共17层),普通住宅,2019年6月12日,刘**,打败了71.6%的同城经纪人
租房立省4000元梅花新园正规三房 拎包入住 家电齐全,910,3室1厅1卫,付1押1,合租,龙华,梅花新园,民治,精装修,13.5平方米,西南,低层(共14层),普通住宅,2019年6月12日,丁**,打败了68%的同城经纪人
租房立省4000元绿海名都包物业包网费 精装小区房 无中介,1730,2室1厅1卫,付1押1,合租,南山,绿海名都,前海,精装修,13.5平方米,西北,低层(共18层),普通住宅,2019年6月12日,徐*,打败了79.9%的同城经纪人
首月0元住水贝铁路生活小区独卫带阳台 家电齐全 无中介,1460,3室1厅1卫,付1押1,合租,罗湖,铁路生活小区,笋岗,精装修,18.4平方米,朝南,高层(共23层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元前海明珠全新装修 品牌家电 看房随时,1475,3室1厅1卫,付1押1,合租,南山,前海明珠,前海,精装修,15.3平方米,西北,高层(共23层),普通住宅,2019年6月12日,罗**,打败了84.3%的同城经纪人
紧靠地铁 生活配套齐全 无中介杂费 方形方正宽大 通透采光好,1560,3室1厅1卫,付1押1,合租,南山,幸福花园,大学城,精装修,16.6平方米,朝南,中层(共16层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住翻身路常盛花园可短租可月付24管家服务,1850,3室1厅1卫,付1押1,合租,宝安,常盛花园,翻身路,精装修,17.3平方米,东北,低层(共19层),普通住宅,2019年6月12日,林**,打败了71.6%的同城经纪人
租房立省4000元集华花园正规三房 拎包入住 家电齐全,2500,3室1厅1卫,付1押1,合租,福田,集华花园,皇岗,精装修,14.3平方米,朝南,低层(共16层),普通住宅,2019年6月12日,韩**,打败了74.2%的同城经纪人
租房立省4000元佳和苑商超齐全 压一付一 随时看房,945,3室1厅1卫,付1押1,合租,龙华,佳和苑,清湖,精装修,13.6平方米,东北,高层(共21层),普通住宅,2019年6月6日,刘*,打败了68%的同城经纪人
首月0元住龙华美丽AAA花园可短租高性价比大主卧等,2315,3室1厅1卫,付1押1,合租,龙华,美丽AAA花园,龙华中心区,精装修,15.7平方米,东北,高层(共22层),普通住宅,2019年6月12日,陈*,打败了96.2%的同城经纪人
潜龙鑫茂花园品质装修 楼下地铁口 押一付一 拎包入住梅林关口,1710,3室1厅1卫,付1押1,合租,龙华,潜龙鑫茂花园(A区),民治,精装修,14.9平方米,西南,中层(共13层),普通住宅,2019年6月12日,刘*,打败了71.6%的同城经纪人
租房立省4000元前海花园押一付一 精装公寓 无中介,1585,2室1厅1卫,付1押1,合租,南山,前海花园,前海,精装修,13.5平方米,朝南,低层(共9层),普通住宅,2019年6月12日,徐*,打败了79.9%的同城经纪人
租房立省3000元新丰大厦精装全配房间精致且温馨,1550,3室1厅1卫,付1押1,合租,罗湖,新丰大厦,水库,精装修,10.9平方米,朝南,低层(共13层),普通住宅,2019年6月10日,李*,打败了94.7%的同城经纪人
租房立省3000元公交集团宿舍全新家电给你个温馨的窝,1340,3室1厅1卫,付1押1,合租,罗湖,公交集团宿舍,草埔,精装修,13.7平方米,朝东,中层(共12层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住龙华美丽AAA花园1935可短租押一付一管家服,1935,3室1厅1卫,付1押1,合租,龙华,美丽AAA花园,龙华中心区,精装修,13.7平方米,朝东,高层(共21层),普通住宅,2019年6月12日,韩**,打败了74.2%的同城经纪人
高端住宅小区 楼层好 视野广阔 采光好 押一付一梅林关口,1740,3室1厅1卫,付1押1,合租,龙华,悦景苑,梅林关口,精装修,17.9平方米,朝东,高层(共23层),普通住宅,2019年6月12日,刘*,打败了71.6%的同城经纪人
租房立省4000元广银大厦精装带家电 出门公交车站,2000,3室1厅1卫,付1押1,合租,福田,广银大厦,赤尾,精装修,23.5平方米,东北,低层(共25层),普通住宅,2019年6月12日,张**,打败了77.2%的同城经纪人
租房立省4000元东方银座公馆高档花园小区家私齐全,2895,2室1厅1卫,付1押1,合租,南山,东方银座公馆,前海,精装修,14.9平方米,朝东,低层(共18层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
立减2000裕馨楼精装带家私押一付一免中介,2290,3室1厅1卫,付1押1,合租,南山,裕馨楼,西丽,精装修,22.9平方米,朝西,高层(共20层),普通住宅,2019年6月12日,刘**,打败了92.4%的同城经纪人
坂田地铁站 旭景佳园精装大单间 免中介 民水电 随时看房,2010,3室1厅1卫,付1押1,合租,龙岗,旭景佳园(一期),坂田,精装修,17.7平方米,东南,高层(共20层),普通住宅,2019年6月12日,任*,打败了77.2%的同城经纪人
租房立省4000元华业玫瑰四季二期高档花园小区家私齐全,900,3室1厅1卫,付1押1,合租,龙华,华业玫瑰四季二期,民治,精装修,12.1平方米,西南,低层(共14层),普通住宅,2019年6月12日,丁**,打败了68%的同城经纪人
租房立省3000元天玑公馆包物业包网费 精装小区房 无中介,965,3室1厅1卫,付1押1,合租,龙华,天玑公馆,清湖,精装修,13.4平方米,东北,高层(共23层),普通住宅,2019年6月12日,刘**,打败了92.4%的同城经纪人
租房立省4000元中航天逸高层飘窗近地铁生活便利,1940,3室1厅1卫,付1押1,合租,龙华,中航天逸,民治,精装修,22.4平方米,东北,中层(共29层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住布心彩世界家园出门就是地铁 精装带家私,1960,3室1厅1卫,付1押1,合租,罗湖,彩世界家园,布心,精装修,19.8平方米,东北,高层(共21层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
花样年花好园 合租 干净一卧室 带衣帽间独立卫生间 看房随时,2030,3室1厅1卫,付1押1,合租,福田,花样年花好园,下沙,精装修,20平方米,朝东,低层(共8层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省3000元金豪花园全新装修 品牌家电 看房随时,1550,3室1厅1卫,付1押1,合租,罗湖,金豪花园,笋岗,精装修,14.1平方米,朝南,低层(共17层),普通住宅,2019年6月11日,王**,打败了96.2%的同城经纪人
租房立省4000元福安小区精装好房 先到先得  月付,2174,2室1厅1卫,付1押1,合租,宝安,福安小区,宝安,精装修,15.9平方米,东北,低层(共17层),普通住宅,2019年6月12日,鲜**,打败了65.5%的同城经纪人
租房立省4000元耀荣园民水电 免中介 拎包入住,2405,3室1厅1卫,付1押1,合租,福田,耀荣园,香蜜湖,精装修,11.2平方米,西北,低层(共13层),普通住宅,2019年6月12日,王**,打败了71.6%的同城经纪人
租房立省4000元前海时代精装全配房间精致且温馨,1815,2室1厅1卫,付1押1,合租,南山,前海时代,前海,精装修,15.2平方米,东北,高层(共19层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
租房立省3000元阳光天地家园月付 包物业费网费 无中介,1550,3室1厅1卫,付1押1,合租,罗湖,阳光天地家园,翠竹,精装修,12.2平方米,东北,低层(共14层),普通住宅,2019年6月11日,刘*,打败了68%的同城经纪人
首月0元住沙井荣泰园930可短租可月付,930,3室1厅1卫,付1押1,合租,宝安,荣泰园,沙井,精装修,11.9平方米,东北,中层(共15层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
前海房屋干净整洁 精装修 家电齐全 宽敞明亮 布局大方,1989,3室1厅1卫,付1押1,合租,南山,华昌大厦,桃园,精装修,23.4平方米,朝东,低层(共25层),普通住宅,2019年6月12日,姚**,打败了95.5%的同城经纪人
租房立省4000元春树里商超齐全 压一付一 随时看房,1590,3室1厅1卫,付1押1,合租,南山,春树里,蛇口,精装修,16.2平方米,东南,低层(共20层),普通住宅,2019年6月12日,于*,打败了65.5%的同城经纪人
景田生活购物便利 视野广阔 采光好 空气质量好 车位充足,1490,1室1厅1卫,付1押1,合租,福田,龙塘小区,景田,精装修,16.9平方米,朝南,低层(共24层),普通住宅,2019年6月12日,王**,打败了89.6%的同城经纪人
桃源村可长短租 精装入住 家电齐全 生活配套全桃源村,1530,3室1厅1卫,付1押1,合租,南山,桃源村(三期),桃源村,精装修,14.3平方米,东北,中层(共10层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元碧海天家园包物业包网费 精装小区房 无中介,1565,3室1厅1卫,付1押1,合租,南山,碧海天家园,海岸城,精装修,15.2平方米,西北,高层(共24层),普通住宅,2019年6月12日,刘**,打败了77.2%的同城经纪人
租房立省2000元雷公岭住宅区正规三房 拎包入住 家电齐全,2000,3室1厅1卫,付1押1,合租,南山,雷公岭住宅区,蛇口,精装修,20平方米,朝北,低层(共22层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
立减2000豪方悠然居精装带家私押一付一免中介,2200,1室1厅1卫,付1押1,合租,南山,豪方悠然居,蛇口,精装修,21.8平方米,朝西,低层(共23层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元日出印象高层采光视野好 交通生活便利,1980,3室1厅1卫,付1押1,合租,龙华,日出印象(B区),民治,精装修,21.9平方米,朝南,高层(共21层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
帝景园  精装蛋壳公寓 押一付一,1930,3室1厅1卫,付1押1,合租,南山,帝景园,科技园,精装修,14.9平方米,朝西,低层(共17层),普通住宅,2019年6月12日,苏**,打败了74.2%的同城经纪人
首月0元住八卦岭笔架山花园家电齐全 拎包入住 急租急租,2090,3室1厅1卫,付1押1,合租,福田,乐山居,笔架山,精装修,13.3平方米,朝北,中层(共15层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元深航幸福花园全新装修 品牌家电 看房随时,1600,3室1厅1卫,付1押1,合租,宝安,深航幸福花园,福永,精装修,11.9平方米,东北,低层(共14层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省2000元文康苑高层采光视野好 交通生活便利,2700,3室1厅1卫,付1押1,合租,南山,文康苑,西丽,精装修,29.7平方米,朝东,低层(共30层),普通住宅,2019年6月12日,熊*,打败了74.2%的同城经纪人
租房立省4000元常兴统建楼家电齐全 拎包入住 急租急租,1581,3室1厅1卫,付1押1,合租,南山,常兴统建楼,南头,精装修,17.1平方米,东北,低层(共20层),普通住宅,2019年6月12日,陈**,打败了88%的同城经纪人
租房立省4000元珑御府包物业包网费 精装小区房 无中介,1560,3室1厅1卫,付1押1,合租,南山,珑御府,科苑,精装修,14.6平方米,朝东,低层(共19层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元富联公寓独卫带阳台 家电齐全 无中介,970,3室1厅1卫,付1押1,合租,龙华,富联公寓,美丽365花园,精装修,11.1平方米,朝西,低层(共12层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
租房立省4000元新秀苑全新装修 品牌家电 看房随时,2460,2室1厅1卫,付1押1,合租,宝安,新秀苑,宝安中心区,精装修,16.1平方米,东北,高层(共24层),普通住宅,2019年6月12日,刘**,打败了77.2%的同城经纪人
